family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Salicaceae,Abatia,americana,Abatia_americana,(Gardner) Eichler,Abatia americana (Gardner) Eichler,Accepted,NA,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 13(1): 510 (1871)",FALSE,Brazil,Brazil Southeast,unknown,unknown,779358-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779358-1,POWO,1871,comb_nova
Salicaceae,Abatia,angeliana,Abatia_angeliana,M.H.Alford,Abatia angeliana M.H.Alford,Accepted,NA,Novon 16: 296 (2006),FALSE,"Argentina, Brazil","Argentina Northeast, Brazil South, Brazil Southeast",unknown,unknown,60444577-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60444577-2,POWO,2006,taxon_novo
Salicaceae,Abatia,glabra,Abatia_glabra,Sleumer,Abatia glabra Sleumer,Accepted,NA,Fl. Neotrop. Monogr. 22: 49 (1980),FALSE,Brazil,Brazil Southeast,unknown,unknown,364922-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:364922-1,POWO,1980,taxon_novo
Salicaceae,Abatia,microphylla,Abatia_microphylla,Taub.,Abatia microphylla Taub.,Accepted,NA,Beibl. Bot. Jahrb. Syst. 34: 11 (1892),FALSE,Brazil,Brazil Southeast,unknown,unknown,779361-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779361-1,POWO,1892,taxon_novo
Salicaceae,Azara,uruguayensis,Azara_uruguayensis,(Speg.) Sleumer,Azara uruguayensis (Speg.) Sleumer,Accepted,NA,Lilloa 23: 247 (1950),FALSE,"Brazil, Uruguay","Brazil South, Brazil Southeast, Uruguay",unknown,unknown,27710-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:27710-2,POWO,1950,comb_nova
Salicaceae,Banara,arguta,Banara_arguta,Briq.,Banara arguta Briq.,Accepted,NA,Annuaire Conserv. Jard. Bot. Genève 4: 223 (1900),FALSE,"Argentina, Bolivia, Brazil, Colombia, Paraguay, Peru","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil West-Central, Colombia, Paraguay, Peru",unknown,unknown,28885-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:28885-2,POWO,1900,taxon_novo
Salicaceae,Banara,axilliflora,Banara_axilliflora,Sleumer,Banara axilliflora Sleumer,Accepted,NA,Notizbl. Bot. Gart. Berlin-Dahlem 14: 48 (1938),FALSE,"Brazil, Peru","Brazil North, Peru",unknown,unknown,28886-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:28886-2,POWO,1938,taxon_novo
Salicaceae,Banara,brasiliensis,Banara_brasiliensis,(Schott) Benth.,Banara brasiliensis (Schott) Benth.,Accepted,NA,"J. Proc. Linn. Soc., Bot. 5(Suppl. 2): 93 (1861)",FALSE,Brazil,"Brazil Northeast, Brazil South, Brazil Southeast",unknown,unknown,779387-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779387-1,POWO,1861,comb_nova
Salicaceae,Banara,guianensis,Banara_guianensis,Aubl.,Banara guianensis Aubl.,Accepted,NA,Hist. Pl. Guiane 1: 548 (1775),FALSE,"Bolivia, Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Nicaragua, Panama, Peru, Suriname, Trinidad-Tobago, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Ecuador, French Guiana, Nicaragua, Panama, Peru, Suriname, Trinidad-Tobago, Venezuela",unknown,unknown,779396-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779396-1,POWO,1775,taxon_novo
Salicaceae,Banara,nitida,Banara_nitida,Spruce ex Benth.,Banara nitida Spruce ex Benth.,Accepted,NA,"J. Proc. Linn. Soc., Bot. 5(Suppl. 2): 93 (1861)",FALSE,"Brazil, Colombia, Ecuador, Peru, Venezuela","Brazil North, Colombia, Ecuador, Peru, Venezuela",unknown,unknown,779403-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779403-1,POWO,1861,taxon_novo
Salicaceae,Banara,parviflora,Banara_parviflora,(A.Gray) Benth.,Banara parviflora (A.Gray) Benth.,Accepted,NA,"J. Proc. Linn. Soc., Bot. 5(Suppl. 2): 91 (1861)",FALSE,"Argentina, Brazil","Argentina Northeast, Brazil Northeast, Brazil South, Brazil Southeast",unknown,unknown,779404-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779404-1,POWO,1861,comb_nova
Salicaceae,Banara,serrata,Banara_serrata,(Vell.) Warb.,Banara serrata (Vell.) Warb.,Accepted,NA,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 3(6a): 32 (1893)",FALSE,Brazil,"Brazil North, Brazil Northeast, Brazil Southeast",unknown,unknown,28926-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:28926-2,POWO,1893,comb_nova
Salicaceae,Banara,tomentosa,Banara_tomentosa,Clos,Banara tomentosa Clos,Accepted,NA,"Ann. Sci. Nat., Bot., sér. 4, 8: 240 (1857)",FALSE,"Argentina, Bolivia, Brazil, Paraguay, Uruguay","Argentina Northeast, Bolivia, Brazil South, Brazil Southeast, Paraguay, Uruguay",unknown,unknown,779412-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779412-1,POWO,1857,taxon_novo
Salicaceae,Banara,trinitatis,Banara_trinitatis,Sleumer,Banara trinitatis Sleumer,Accepted,NA,Fl. Neotrop. Monogr. 22: 93 (1980),FALSE,Brazil,"Brazil North, Brazil Southeast",unknown,unknown,28929-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:28929-2,POWO,1980,taxon_novo
Salicaceae,Casearia,aculeata,Casearia_aculeata,Jacq.,Casearia aculeata Jacq.,Accepted,NA,Enum. Syst. Pl.: 21 (1760),FALSE,"Argentina, Belize, Bolivia, Brazil, Cayman Is., Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, French Guiana, Guatemala, Guyana, Haiti, Honduras, Jamaica, Mexico, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Suriname, Venezuela","Argentina Northeast, Belize, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Cayman Is., Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, French Guiana, Guatemala, Guyana, Haiti, Honduras, Jamaica, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Northwest, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Suriname, Venezuela",unknown,unknown,47939-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47939-2,POWO,1760,taxon_novo
Salicaceae,Casearia,acuminata,Casearia_acuminata,DC.,Casearia acuminata DC.,Accepted,NA,Prodr. 2: 50 (1825),FALSE,"Brazil, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname","Brazil North, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname",unknown,unknown,779485-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779485-1,POWO,1825,taxon_novo
Salicaceae,Casearia,altiplanensis,Casearia_altiplanensis,Sleumer,Casearia altiplanensis Sleumer,Accepted,NA,Fl. Neotrop. Monogr. 22: 319 (1980),FALSE,Brazil,"Brazil Northeast, Brazil Southeast, Brazil West-Central",unknown,unknown,47943-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47943-2,POWO,1980,taxon_novo
Salicaceae,Casearia,americana,Casearia_americana,(L.) T.Samar. & M.H.Alford,Casearia americana (L.) T.Samar. & M.H.Alford,Accepted,NA,Novon 27: 68 (2019),FALSE,"Bolivia, Brazil, Colombia, Ecuador, Paraguay, Peru, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Ecuador, Paraguay, Peru, Venezuela",unknown,unknown,77197250-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197250-1,POWO,2019,comb_nova
Salicaceae,Casearia,apodantha,Casearia_apodantha,"(Kuhlm.) de Mestier, Celis & Borsch","Casearia apodantha (Kuhlm.) de Mestier, Celis & Borsch",Accepted,NA,Taxon 71: 339 (2022),FALSE,"Brazil, French Guiana, Suriname","Brazil North, Brazil Northeast, Brazil West-Central, French Guiana, Suriname",unknown,unknown,77297752-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297752-1,POWO,2022,comb_nova
Salicaceae,Casearia,arborea,Casearia_arborea,(Rich.) Urb.,Casearia arborea (Rich.) Urb.,Accepted,NA,Symb. Antill. 4: 421 (1910),FALSE,"Belize, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, French Guiana, Guatemala, Guyana, Haiti, Jamaica, Mexico, Nicaragua, Panama, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela","Belize, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, French Guiana, Guatemala, Guyana, Haiti, Jamaica, Mexico Gulf, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela",unknown,unknown,47945-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47945-2,POWO,1910,comb_nova
Salicaceae,Casearia,bahiensis,Casearia_bahiensis,Sleumer,Casearia bahiensis Sleumer,Accepted,NA,Fl. Neotrop. Monogr. 22: 362 (1980),FALSE,Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,47949-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47949-2,POWO,1980,taxon_novo
Salicaceae,Casearia,bicolor,Casearia_bicolor,Urb.,Casearia bicolor Urb.,Accepted,NA,Symb. Antill. 1: 372 (1899),FALSE,"Belize, Bolivia, Brazil, Colombia, Costa Rica, Dominican Republic, Ecuador, French Guiana, Guatemala, Guyana, Haiti, Nicaragua, Panama, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela","Belize, Bolivia, Brazil North, Brazil Northeast, Brazil West-Central, Colombia, Costa Rica, Dominican Republic, Ecuador, French Guiana, Guatemala, Guyana, Haiti, Nicaragua, Panama, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela",unknown,unknown,47957-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47957-2,POWO,1899,taxon_novo
Salicaceae,Casearia,catharinensis,Casearia_catharinensis,Sleumer,Casearia catharinensis Sleumer,Accepted,NA,Fl. Neotrop. Monogr. 22: 376 (1980),FALSE,Brazil,Brazil South,unknown,unknown,47969-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47969-2,POWO,1980,taxon_novo
Salicaceae,Casearia,combaymensis,Casearia_combaymensis,Tul.,Casearia combaymensis Tul.,Accepted,NA,"Ann. Sci. Nat., Bot., sér. 3, 7: 362 (1847)",FALSE,"Brazil, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, Venezuela","Brazil North, Brazil Northeast, Brazil West-Central, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,779528-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779528-1,POWO,1847,taxon_novo
Salicaceae,Casearia,completa,Casearia_completa,(Jacq.) T.Samar. & M.H.Alford,Casearia completa (Jacq.) T.Samar. & M.H.Alford,Accepted,NA,Novon 27: 69 (2019),FALSE,"Brazil, Colombia, Guyana, Peru, Venezuela","Brazil North, Colombia, Guyana, Peru, Venezuela",unknown,unknown,77197257-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197257-1,POWO,2019,comb_nova
